loyalty_number,loyalty_card,clv,province
628840,nova,24096.24,british columbia
170982,nova,24127.5,quebec
314589,nova,24138.06,quebec
892258,nova,24143.88,ontario
158969,nova,24186.88,british columbia
101544,nova,24249.34,quebec
638495,nova,24249.34,british columbia
206284,nova,6784.89,ontario
890936,nova,24261.02,ontario
666337,nova,24278.1,quebec
832566,nova,24338.51,prince edward island
101895,nova,24543.2,ontario
120635,nova,24636.97,quebec
968064,nova,24660.49,quebec
741138,nova,24709.6,ontario
851421,nova,24868.24,new brunswick
396998,nova,24967.76,quebec
925573,nova,24967.76,british columbia
977178,nova,25030.38,quebec
776547,nova,25107.1,british columbia
210725,nova,25253.1,quebec
434679,nova,25360.1,ontario
531290,nova,25360.1,british columbia
987347,nova,25401.52,british columbia
116238,nova,25464.82,saskatchewan
617489,nova,25464.82,quebec
713067,nova,25464.82,nova scotia
777300,nova,25464.82,quebec
518677,nova,25585.73,ontario
983416,nova,6796.84,ontario
336665,nova,25674.15,quebec
949290,nova,25674.15,new brunswick
840267,nova,25805.27,british columbia
128459,nova,25807.06,nova scotia
150233,nova,25807.06,british columbia
203772,nova,25807.06,british columbia
225327,nova,25807.06,ontario
572547,nova,25807.06,british columbia
487070,nova,25900.2,new brunswick
645712,nova,26016.53,new brunswick
308704,nova,26197.41,quebec
404742,nova,26197.41,new brunswick
464959,nova,26197.41,quebec
555576,nova,26197.41,british columbia
631714,nova,26197.41,british columbia
704709,nova,26197.41,quebec
732213,nova,26197.41,new brunswick
112856,nova,26199.53,british columbia
819924,nova,26243.86,manitoba
340874,nova,26305.42,british columbia
697323,nova,26305.42,ontario
728568,nova,26338.59,quebec
309861,nova,26413.55,british columbia
113904,nova,26453.94,ontario
776464,nova,26462.76,british columbia
911723,nova,26511.6,quebec
249813,nova,26570.34,quebec
913895,nova,26570.34,british columbia
226194,nova,26576.32,ontario
264823,nova,26576.32,british columbia
398586,nova,26770.45,british columbia
939238,nova,26864.2,ontario
686059,nova,27064.46,quebec
266234,nova,27279.34,manitoba
400844,nova,27287.5,quebec
642099,nova,27382.82,ontario
680168,nova,27386.15,british columbia
152685,nova,27420.81,ontario
346766,nova,27542.37,british columbia
480275,nova,27580.55,alberta
218127,nova,27643.24,british columbia
435249,nova,27776.29,alberta
480858,nova,27789.69,quebec
870120,nova,27789.69,british columbia
925978,nova,27929.96,nova scotia
726873,nova,28328.47,new brunswick
539760,nova,28393.33,ontario
804911,nova,28421.57,british columbia
756280,nova,28435.64,british columbia
871219,nova,28511.03,british columbia
545582,nova,28685.83,alberta
467139,nova,28699.89,ontario
868568,nova,28699.89,british columbia
803976,nova,29049.71,quebec
577998,nova,29091.24,ontario
622019,nova,29297.33,saskatchewan
902083,nova,29328.04,alberta
389706,nova,29577.28,ontario
404339,nova,29589.94,british columbia
480435,nova,30118.66,british columbia
592251,nova,30154.68,british columbia
690916,nova,30286.69,nova scotia
397480,nova,30313.31,ontario
827275,nova,30442.54,manitoba
514403,nova,30647.63,ontario
191814,nova,30745.96,ontario
781293,nova,30763.26,ontario
554983,nova,30850.59,british columbia
857219,nova,30909.22,ontario
840659,nova,31221.75,alberta
156868,nova,31234.89,ontario
729805,nova,31642.1,british columbia
808524,nova,31642.1,ontario
415332,nova,31920.77,quebec
689275,nova,31934.62,ontario
169247,nova,32021.4,nova scotia
286611,nova,6803.6,ontario
320004,nova,32098.32,nova scotia
955652,nova,32104.7,ontario
717632,nova,32144.65,nova scotia
108896,nova,32196.6,ontario
372647,nova,32227.08,british columbia
674933,nova,6878.01,ontario
501885,nova,32317.03,ontario
259734,nova,32450.39,british columbia
561307,nova,32467.66,british columbia
533539,nova,32654.84,alberta
667800,nova,32654.84,ontario
325490,nova,32725.3,nova scotia
558969,nova,32864.4,british columbia
863070,nova,32871.75,ontario
617296,nova,33279.77,saskatchewan
724781,nova,33473.35,alberta
965751,nova,33473.35,ontario
368981,nova,33718.84,british columbia
562234,nova,33873.18,ontario
574492,nova,34039.06,manitoba
998776,nova,34039.06,quebec
139087,nova,34611.38,quebec
187876,nova,34611.38,ontario
218538,nova,34611.38,alberta
822122,nova,35013.54,british columbia
639419,nova,35062.65,ontario
196096,nova,35203.57,british columbia
442251,nova,6948.42,ontario
300023,nova,35227.3,quebec
795446,nova,35444.31,british columbia
703804,nova,35692.17,quebec
466645,nova,6966.14,ontario
937512,nova,35862.99,new brunswick
348681,nova,35944.71,british columbia
328602,nova,36229.41,ontario
882590,nova,36229.41,british columbia
967819,nova,36293.15,quebec
243272,nova,36632.53,ontario
232533,nova,36695.91,british columbia
989406,nova,7615.37,ontario
231080,nova,36860.73,quebec
288384,nova,36897.8,ontario
294289,nova,36897.8,british columbia
850821,nova,36946.06,british columbia
644017,nova,37111.66,ontario
440595,nova,37243.63,british columbia
955463,nova,37243.63,quebec
865855,nova,38320.82,quebec
476273,nova,38445.86,alberta
136121,nova,38545.71,new brunswick
424812,nova,39365.3,british columbia
539505,nova,39400.19,british columbia
417240,nova,39769.56,ontario
210291,nova,40132.01,ontario
148810,nova,40224.01,ontario
941852,nova,40235.97,quebec
188071,nova,40440.76,new brunswick
115852,nova,40688.53,ontario
467848,nova,41103.24,nova scotia
711605,nova,41103.24,saskatchewan
866983,nova,41491.74,ontario
776466,nova,41787.9,quebec
989837,nova,41787.9,saskatchewan
700474,nova,41855.17,new brunswick
515790,nova,42389.01,new brunswick
295355,nova,42937.35,ontario
462174,nova,43026.52,quebec
671803,nova,44468.02,british columbia
271675,nova,44856.11,british columbia
767006,nova,45708.65,british columbia
353455,nova,46611.87,ontario
366687,nova,46611.87,british columbia
191065,nova,46770.95,ontario
257194,nova,46770.95,british columbia
540548,nova,46805.22,ontario
526094,nova,47155.63,british columbia
100301,nova,48356.96,ontario
943393,nova,48356.96,british columbia
737027,nova,49221.43,british columbia
905360,nova,7744.64,ontario
877603,nova,49423.8,quebec
642031,nova,51337.91,british columbia
106936,nova,57520.5,ontario
173446,nova,58207.13,new brunswick
865429,nova,58207.13,quebec
618524,nova,58753.88,ontario
163405,nova,60556.19,quebec
854884,nova,7835.68,ontario
424337,nova,64618.76,nova scotia
612144,nova,64618.76,saskatchewan
495253,nova,66025.75,british columbia
844145,nova,74228.52,ontario
365346,star,1898.01,quebec
975531,star,1898.01,manitoba
345518,star,1898.68,ontario
717100,star,1898.68,british columbia
174666,star,1904.0,british columbia
990512,star,1904.0,ontario
678284,star,1918.12,nova scotia
702482,star,1918.12,quebec
526508,star,1940.98,new brunswick
932748,star,1940.98,quebec
488346,star,1994.77,quebec
748019,star,1994.77,manitoba
874876,nova,7840.17,ontario
153884,star,2004.35,nova scotia
260714,star,2004.35,british columbia
273243,star,2004.35,quebec
399379,star,2004.35,ontario
401956,star,2004.35,british columbia
424837,star,2004.35,ontario
573897,star,2004.35,ontario
574302,star,2004.35,british columbia
637721,star,2004.35,quebec
880033,star,2004.35,quebec
924787,star,2004.35,british columbia
370443,star,2009.77,british columbia
470022,star,2009.77,ontario
352170,star,2030.78,quebec
694915,star,2030.78,british columbia
127663,star,2034.99,british columbia
987921,star,2034.99,ontario
228748,star,2050.62,ontario
954453,star,2050.62,alberta
255546,star,2063.39,british columbia
988307,star,2063.39,quebec
727873,star,2064.46,alberta
841249,star,2064.46,ontario
300465,star,2064.7,quebec
660768,star,2064.7,british columbia
647041,star,2086.61,quebec
673301,star,2086.61,newfoundland
102299,star,2089.34,manitoba
483875,star,2089.34,quebec
520207,star,2108.49,british columbia
547561,star,2108.49,ontario
590981,star,2113.86,quebec
769023,star,2113.86,british columbia
300676,star,2114.74,ontario
425779,star,2117.99,ontario
879260,star,2119.89,ontario
366487,star,2121.31,british columbia
659147,star,2121.31,ontario
796104,star,2121.65,british columbia
142609,nova,7974.39,ontario
440758,star,2124.17,quebec
778952,star,2124.17,manitoba
295423,star,2127.92,british columbia
488872,star,2127.92,quebec
444997,star,2128.62,quebec
890447,star,2128.62,manitoba
130179,star,2129.06,quebec
167587,star,2129.06,nova scotia
495707,star,2130.35,ontario
431021,star,2132.77,british columbia
928868,star,2132.77,quebec
140005,star,2141.75,ontario
347733,star,2141.75,british columbia
187902,star,2141.98,new brunswick
539436,star,2141.98,quebec
298160,star,2142.89,british columbia
709212,star,2142.89,quebec
304620,star,2144.92,ontario
798351,star,2144.92,british columbia
196812,star,2147.66,quebec
749827,star,2147.66,manitoba
423035,star,2150.18,ontario
726932,star,2150.18,alberta
654540,nova,8032.4,ontario
777514,star,2150.91,quebec
114638,star,2152.08,quebec
612795,star,2152.08,newfoundland
410544,star,2154.07,nova scotia
518210,star,2154.07,saskatchewan
667356,star,2155.21,quebec
842049,star,2155.21,british columbia
430048,star,2159.25,ontario
608384,star,2159.25,british columbia
397141,star,2160.92,british columbia
758165,star,2160.92,quebec
200012,star,2161.69,ontario
689909,star,2161.69,british columbia
677141,star,2162.42,quebec
772952,star,2162.42,manitoba
237729,star,2163.87,ontario
994285,star,2163.87,alberta
165443,star,2167.33,british columbia
858669,star,2167.33,ontario
261787,star,2168.52,alberta
962011,star,2168.52,ontario
514493,star,2174.11,quebec
731510,star,2174.11,manitoba
128210,star,2175.62,ontario
322193,star,2175.62,british columbia
316308,star,2175.74,ontario
755367,star,2175.74,british columbia
970639,star,2178.52,ontario
688891,nova,8093.9,ontario
492575,star,2179.43,ontario
879638,star,2180.08,quebec
204111,star,2188.66,ontario
270909,star,2188.66,yukon
403893,star,2189.64,ontario
530833,star,2189.64,alberta
286388,star,2191.13,ontario
329692,star,2191.13,british columbia
571964,star,2194.67,british columbia
892273,star,2194.67,ontario
127645,star,2195.3,british columbia
342554,star,2195.3,quebec
459683,star,2195.91,new brunswick
634727,star,2195.91,quebec
805377,star,2199.52,ontario
211549,star,2199.62,ontario
948783,star,2199.62,alberta
630588,star,2199.74,british columbia
912420,star,2199.74,ontario
439900,star,2202.34,ontario
842047,star,2202.34,british columbia
295205,star,2203.44,ontario
748055,star,2203.44,british columbia
163639,star,2203.59,ontario
800998,star,2213.19,british columbia
867532,star,2213.19,ontario
169948,star,2215.91,british columbia
432592,star,2215.91,ontario
697272,star,2215.91,ontario
737676,star,2215.91,british columbia
127966,star,2217.66,british columbia
623008,star,2217.66,quebec
267428,star,2220.0,ontario
498030,star,2220.0,british columbia
194640,star,2220.19,quebec
678514,star,2220.19,manitoba
803830,star,2221.36,quebec
986086,star,2221.36,new brunswick
462803,star,2222.87,nova scotia
614379,star,2222.87,saskatchewan
303621,star,2224.09,ontario
721377,star,2224.09,british columbia
434215,star,2224.56,ontario
536671,star,2224.77,alberta
970746,star,2224.77,ontario
185919,star,2226.59,british columbia
128789,star,2227.07,alberta
181423,star,2227.07,british columbia
203577,star,2227.07,ontario
242203,star,2227.07,british columbia
247680,star,2227.07,alberta
270862,star,2227.07,quebec
313185,star,2227.07,british columbia
360942,star,2227.07,ontario
567412,star,2227.07,ontario
763806,star,2227.07,ontario
868912,star,2227.07,quebec
930209,star,2227.07,british columbia
133732,star,2228.53,ontario
169865,star,2229.36,british columbia
830673,star,2229.36,ontario
342569,star,2230.28,ontario
323043,star,2230.76,british columbia
400985,star,2230.76,quebec
180484,star,2231.79,saskatchewan
455941,star,2231.79,nova scotia
393403,star,2236.09,quebec
790943,star,2236.09,manitoba
137106,star,2237.35,british columbia
646277,star,2237.35,ontario
796281,star,2239.65,british columbia
807297,star,2239.65,quebec
150767,star,2241.11,nova scotia
451080,star,2241.11,saskatchewan
290184,star,2241.46,quebec
569236,star,2241.46,new brunswick
684835,star,2242.09,ontario
874336,star,2242.09,british columbia
611618,star,2242.23,quebec
999986,nova,8257.01,ontario
755015,star,2242.24,british columbia
897673,star,2242.24,ontario
127725,star,2242.57,ontario
705453,star,2242.57,british columbia
199809,star,2243.47,ontario
491391,star,2243.47,alberta
533470,star,2243.47,ontario
209729,star,2248.45,ontario
311946,star,2248.45,british columbia
415916,star,2248.45,ontario
523110,star,2248.45,british columbia
536848,star,2248.45,quebec
604436,star,2248.45,newfoundland
608974,star,2248.45,alberta
638253,star,2248.45,quebec
686471,star,2248.45,ontario
849105,nova,8264.75,ontario
504455,star,2249.87,ontario
522251,star,2252.42,ontario
590098,star,2252.42,british columbia
341904,star,2254.4,manitoba
621180,star,2254.4,quebec
700245,star,2254.93,new brunswick
960195,star,2254.93,quebec
492165,star,2255.31,ontario
894041,star,2255.31,british columbia
384286,star,2258.79,manitoba
693045,star,2258.79,quebec
240829,star,2263.28,british columbia
904300,star,2263.28,ontario
404720,star,2265.32,ontario
508080,star,2265.32,british columbia
313544,star,2267.6,ontario
557723,star,2267.6,british columbia
133066,star,2269.84,british columbia
469532,star,2269.84,ontario
295578,star,2272.31,british columbia
581682,star,2272.31,quebec
193781,star,2272.34,alberta
595323,star,2272.34,ontario
417721,star,2272.45,ontario
287224,star,2273.62,ontario
516491,star,2273.62,british columbia
287198,star,2274.65,ontario
825336,star,2274.65,british columbia
792094,star,2274.67,ontario
685683,star,2274.78,alberta
937030,star,2274.78,ontario
449530,star,2275.36,ontario
597191,star,2275.36,alberta
153760,star,2275.4,quebec
429054,star,2275.4,british columbia
284621,star,2276.39,british columbia
434760,star,2276.39,ontario
663897,star,2279.7,nova scotia
934235,star,2279.7,saskatchewan
355102,star,2279.75,british columbia
767767,nova,8456.46,ontario
309933,star,2280.39,british columbia
510537,star,2280.39,ontario
153656,star,2287.6,alberta
274141,star,2287.6,ontario
192543,star,2287.92,quebec
321427,star,2287.92,new brunswick
628844,star,2288.76,nova scotia
702800,star,2288.76,saskatchewan
159608,star,2289.62,ontario
765518,star,2289.62,alberta
506293,star,2290.68,ontario
824315,star,2292.79,ontario
196777,star,2294.3,alberta
257705,star,2294.3,ontario
262562,star,2294.48,ontario
338786,star,2294.48,alberta
225067,star,2298.38,ontario
794784,star,2298.38,british columbia
270022,star,2300.33,ontario
982017,star,2300.33,british columbia
493369,nova,8507.83,ontario
212544,star,2300.69,nova scotia
304445,star,2300.69,quebec
315869,star,2300.69,ontario
373429,star,2300.69,british columbia
492401,star,2300.69,quebec
637760,star,2300.69,ontario
793180,star,2300.69,british columbia
843212,star,2300.69,british columbia
930089,nova,8558.04,ontario
206466,nova,8564.77,ontario
993271,star,2300.69,british columbia
401454,star,2302.82,quebec
709659,star,2302.82,british columbia
589466,star,2305.06,british columbia
437440,nova,8717.85,ontario
164657,star,2305.24,new brunswick
253825,star,2305.24,quebec
187758,nova,8835.16,ontario
593781,star,2308.47,british columbia
591414,nova,9035.67,ontario
296690,star,2308.65,alberta
863349,star,2308.65,ontario
695107,star,2308.69,quebec
989067,star,2308.69,manitoba
325379,star,2309.6,british columbia
493972,star,2309.6,quebec
278719,star,2309.88,ontario
624216,star,2310.88,ontario
738320,star,2310.88,alberta
525476,star,2311.12,quebec
970706,star,2311.12,new brunswick
313424,star,2311.21,manitoba
907324,star,2311.21,quebec
735966,star,2311.38,british columbia
953612,star,2311.38,ontario
788283,star,2312.33,ontario
773593,star,2315.09,alberta
837408,star,2315.09,ontario
500026,star,2316.8,british columbia
771307,star,2316.8,ontario
194571,star,2317.28,ontario
381234,star,2319.74,alberta
416091,star,2319.74,ontario
677218,star,2319.82,quebec
852629,star,2319.82,british columbia
523037,nova,9043.68,ontario
914368,star,2320.52,quebec
306667,star,2320.75,manitoba
332466,star,2320.75,quebec
903359,star,2321.05,british columbia
923164,star,2321.05,ontario
527434,star,2321.88,ontario
905478,star,2321.88,british columbia
402034,star,2322.57,ontario
215626,star,2325.26,prince edward island
762446,star,2325.26,british columbia
168160,nova,9050.76,ontario
368549,star,2326.86,ontario
925918,star,2329.46,ontario
243642,star,2331.33,saskatchewan
821202,star,2331.33,nova scotia
743108,star,2332.1,ontario
487777,star,2333.61,new brunswick
896372,star,2333.61,quebec
711874,star,2335.88,manitoba
904114,star,2335.88,quebec
246734,star,2336.18,quebec
888316,star,2336.18,british columbia
646187,star,2336.29,quebec
799967,star,2336.29,new brunswick
